id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
666,1.2575149649974705e-10,1.7576251727178644e-08,9.392534985092309e-07,3.6085682231664797e-10,2.1453011296359205e-09,5.673236983017437e-09,2.2591210617208422e-07,7.011410060957875e-11,5.890354368704892e-14,1.3189417134559447e-12,5.586679985242763e-13,7.371438475692113e-08,5.63413774563781e-11,5.308916147225365e-15,8.581428393469089e-10,7.649369509955706e-10,3.962488083848332e-12,5.8626711454470485e-09,1.4563004728608837e-08,3.552445805478685e-08,3.9609684943677355e-12,2.324666227985111e-10,3.0547327923123526e-10,2.845384363344507e-11,7.951329490746286e-09,4.995432203390062e-09,1.2107047344111147e-10,5.643507467646949e-09,7.081448674605339e-11,6.643729481273214e-11,4.815393597541638e-05,1.4157009423100119e-12,3.6752205423484185e-10,2.3502328428939246e-12,3.1464853571067456e-08,5.448213510690785e-10,1.5474026228692783e-09,2.815570537364475e-10,3.683568743595123e-13,4.171459111324702e-09,5.078785220690072e-11,1.0373789921616504e-14,1.493509056825975e-08,2.4690251598068737e-07,1.4441987154923157e-08,1.058963011794659e-12,1.9537967840023182e-15,1.7616112692922928e-11,2.8168982437150422e-15,4.4351375911872064e-08,2.4750867362315833e-10,3.130744348390648e-15,4.011698962594649e-10,1.5095363322590105e-12,8.385520365882038e-11,2.9773964717517233e-12,1.000542268542023e-12,6.564274215729406e-08,4.689874113492393e-09,3.5423941273328094e-11,1.2026334482891693e-08,4.1798870350123505e-09,6.9448433112003e-08,1.673728552584781e-08,1.3583779117243671e-16,5.757394276158581e-12,6.387930953069889e-08,8.274787731647233e-06,5.742320055106614e-10,1.1449149517439278e-06,2.721597835760365e-10,1.640729982870649e-08,5.444940329996387e-12,0.9999135023692012,2.7657958499817003e-18,2.91586759225257e-12,3.7097089210799655e-09,5.370196728008001e-10,8.045082019072414e-14,4.822697022455985e-10,1.1357382097030906e-13,3.1243024578603653e-09,7.91140737640537e-14,7.254452866154861e-13,5.171754617176715e-13,1.6354582507610282e-10,2.6812041315358476e-05,4.271902047406852e-09,2.9363365758299445e-15,3.91010900735678e-08,2.2071837198820844e-10,3.845492110395509e-11,4.0779525614794025e-10,1.0826324154897581e-15,1.041317176321584e-12,6.120182736726029e-08,5.390753418074444e-09,5.226023831973632e-12,3.768041998629206e-08
668,6.798933282719379e-07,4.490563082059152e-16,6.545130717969651e-18,2.5852590016957083e-13,5.21500408228835e-09,8.348503636103334e-10,1.5121114802110791e-13,1.0756754189372866e-15,1.0232625734994564e-10,0.9999990888634589,7.099983525015608e-16,2.7855387829507474e-09,1.809813022435652e-19,2.096125424902482e-16,2.7465420503786312e-11,1.0494952355035678e-15,4.914357968781839e-11,2.947025376852116e-17,8.917714959986004e-08,6.374092431429491e-18,4.3780214060518235e-09,4.254245169407086e-15,1.129542211632899e-16,6.845018404202646e-14,8.37967575064421e-08,2.575705947026385e-21,4.445834610395382e-12,3.937720195206805e-17,3.551607283411308e-11,2.8889530301045972e-12,1.0818879267460202e-21,2.782786004779489e-15,4.663081439577805e-16,8.076033706819039e-09,5.831143364283336e-19,6.410348402716147e-10,5.53836611567216e-19,1.0776109600025707e-15,1.8675815873048193e-11,2.453450651071237e-10,7.315805219271616e-26,5.322212188792335e-15,1.8067346879674589e-19,2.586707217277266e-13,1.1471022200361492e-16,6.61333476626122e-20,2.079196725060051e-12,2.795735368504239e-17,3.9519690764790306e-10,1.8161802735317703e-10,1.612744139462063e-18,6.745734613941815e-11,3.577962621479978e-17,1.8784771058777473e-14,6.039090119625254e-10,3.924544038686602e-12,1.9820207223948377e-11,5.7652280646452885e-25,6.441516276647414e-25,7.232295729910008e-09,8.289584348051567e-14,5.705352770868453e-12,3.187904137932381e-16,7.423939876263707e-16,8.262769079063418e-15,2.0523010890337506e-12,8.974544548694857e-18,1.2318235464197004e-25,3.178865799927426e-11,4.080706952302808e-14,3.2285292521274764e-12,3.1447803880478768e-09,2.796490938854319e-12,1.2637572576723771e-14,8.993022648544305e-12,7.305522179699379e-09,3.850082147504142e-15,5.204986323908423e-19,1.6556712952832883e-08,1.384611982129346e-16,6.701942240841663e-12,3.2243909901576294e-26,2.7175666355438427e-24,1.0699037307904433e-12,8.504397991610117e-13,5.243177601321534e-16,2.546096817689134e-17,1.6366572549544247e-26,4.972434503586475e-15,1.3226321892748968e-12,1.0232336296652619e-13,6.233618012603337e-14,6.996628556991386e-16,2.6213291483120455e-11,9.488512084739287e-23,1.7499317803701557e-17,4.1605715063024874e-22,2.477932947350522e-10,8.884890324683734e-14
670,7.623947794177539e-05,0.0012277629643444527,0.0009124602358882307,0.9725743636390779,2.013078593969643e-06,4.670096958847167e-06,0.00030334863874796386,5.2986952020452974e-05,3.2732227261606666e-05,8.61757755449185e-07,1.148183435166527e-05,2.9266840604076495e-06,0.002847536636449253,3.99152332659457e-08,0.000775888835305881,0.0002549812707893243,2.1605727983761743e-07,6.80956862769823e-05,4.927793784012275e-05,0.006230879269319265,1.2939486864843687e-05,6.44756909213207e-06,4.763923186209805e-05,4.5803534132116275e-09,0.00015091391898702707,1.9214624344633927e-06,0.0001860055256376462,3.5512294231321076e-07,8.189632752145689e-06,5.4214436137390383e-08,3.0685033928367126e-07,3.390207763651659e-05,0.0005344398842328993,2.8305645420552807e-06,2.8845148695038012e-05,2.73337121891422e-06,0.0004999748146794789,8.330264764699695e-06,4.809486212169159e-05,4.074645718240338e-06,2.1623011346553352e-10,0.0016275751776004895,2.2625833349935555e-05,0.0007932125968706183,8.128603025271384e-07,0.0005939461214535194,5.321129639835073e-07,4.718538531751167e-06,2.598718606295575e-05,3.1201928217339364e-05,0.00014427905447557114,3.021258276474685e-07,0.00010301585072717774,7.058679932532801e-06,1.6168518107862543e-05,0.00029688672497310087,8.891583027879142e-07,2.141704520122586e-06,0.0001549443391372402,7.43171562411719e-05,0.00023191980881694083,3.5564097330788256e-07,0.0010856467380403554,5.108287651809789e-05,5.881664065949897e-09,5.944860118311849e-05,1.8785861908040786e-05,2.9749985533671397e-06,0.0009755525572633305,0.0013107481538255316,2.753464599086497e-06,1.1927131477438497e-06,2.967931832673838e-07,0.00015464945287583945,1.8600261291884022e-10,4.1489623582706585e-05,1.1982173548413772e-06,6.790064617332281e-05,4.323617626571611e-08,0.0003301949655780287,1.1898825538184566e-06,0.00022612960736182467,6.469945342213535e-08,5.646308032902775e-05,9.131953811920288e-05,0.00041529016644237395,0.0016360592882180627,0.0008888060402821393,4.352619429871782e-10,0.000252363546903224,4.134179567522937e-05,0.00021712936973208,1.2588043628770129e-05,4.694586481802852e-07,0.000454319127911084,0.00010790916232038828,2.410917112078004e-05,6.555175178021833e-05,0.00026527310820189374
674,1.1512618508491285e-10,2.5487878992793074e-10,2.8910926291774044e-13,8.908450296453763e-09,1.7480581101306644e-08,1.0613605900589452e-07,3.043520712388767e-12,4.968474853038384e-14,1.9539886164073946e-08,1.4280445926033357e-07,1.197482535920774e-06,5.334016095660374e-16,1.35386545991306e-08,4.303610433347756e-12,9.555900395265954e-05,3.7746518863197295e-10,7.34245771234616e-08,3.734257263649651e-12,7.657372745105638e-10,6.344220695539169e-09,9.339828951266377e-10,1.0813183144012981e-08,1.114222410098042e-08,3.625674571409148e-16,7.056533561884102e-13,5.200093955348236e-13,4.2526238095314066e-05,4.765553826057691e-10,7.827922277543185e-11,5.4973966619180165e-17,1.570300604137743e-18,5.6763891505475065e-09,4.677990186340113e-06,5.282326939728716e-07,1.0801694038144953e-10,3.093468658678501e-10,4.330403883470116e-07,9.06588898174485e-15,2.7454813869998063e-12,4.9970649933327265e-12,2.0741514414279403e-17,7.026983527269566e-09,1.0367984260661605e-08,6.885353335594262e-13,1.0179960665507424e-07,7.971116745166441e-10,8.624859152554783e-08,1.9458945453175964e-17,1.658870581668247e-11,1.2089603556066066e-07,2.3475884667030552e-08,8.536793705745921e-05,1.5392241126631693e-11,1.4756777175523714e-08,3.7359382933335063e-07,1.4129660029839778e-06,2.9915114001608553e-06,3.011303220643417e-18,6.302808303204054e-17,3.0241008417434574e-08,1.5895207389447548e-09,8.694421734586065e-10,3.935420910596021e-09,2.353819085512228e-10,1.5616904701059428e-06,9.72663925436713e-10,1.3919390165242123e-08,1.6890002506730672e-14,0.0004441162959416044,5.810343402109398e-07,7.2557135203350366e-12,2.2906078435679068e-14,5.2147536188569344e-09,1.6661511740870877e-13,4.1797595397673334e-08,9.006695198264449e-06,2.489954415745558e-14,0.002207726868176878,5.256832034168306e-06,1.0337566649053133e-09,3.215572704805671e-07,1.665036146574253e-12,1.3671346815397434e-16,0.9970781380263574,1.7148859684276812e-05,1.2992981663368166e-13,5.620388110098021e-11,1.9660507193096958e-15,9.300822470280001e-09,6.1319986094003826e-15,1.5948041085475256e-13,1.288928012748889e-08,1.1845561953648746e-10,2.793686597279209e-12,2.0486459332657991e-10,1.3525866337483071e-11,7.311426057923151e-15,1.6703735989511583e-07,5.257084842584032e-11
679,6.437835858205348e-11,3.272602360719107e-05,8.835902405694573e-12,1.010009192844478e-09,8.193805050115884e-10,2.4883551296760934e-10,3.354964006823878e-12,1.5785200772324982e-08,1.080254618156945e-09,5.183690965913712e-09,3.6110179197625555e-10,7.507872672069546e-10,3.7802514001527487e-07,1.2825057003366547e-11,1.2383808515175402e-07,4.913257280197055e-08,4.5338848662405084e-10,5.864210093148383e-12,1.5420316896627816e-11,2.985773004509752e-07,4.779115050081114e-09,3.5877768177587355e-11,5.071537981912548e-10,6.028701593997182e-16,1.9409201018583055e-12,3.796886818735741e-13,0.9998777303413932,2.3935549670024974e-13,2.688584491985829e-11,2.372706878437152e-13,1.4083560306029593e-19,4.704888199638927e-09,5.158098375240432e-09,6.076846029507433e-07,5.615730679674888e-12,3.541851926882906e-10,4.514446200552629e-08,3.4736412270629694e-15,3.547369313683185e-08,1.699831635795601e-14,2.5497529295318313e-20,3.2780843344460155e-06,2.1042372464659424e-11,4.767196203621116e-13,6.799520436968623e-13,5.538652236130572e-10,3.6204275962806704e-08,6.1176576215448196e-12,8.322623255756041e-05,2.3117094578188298e-08,7.475725587890694e-10,3.30007783246579e-09,7.96971218645736e-11,5.093547633318522e-07,4.156340891282328e-07,1.3626436472406804e-07,1.5101368151080395e-08,1.2752779251136885e-14,6.742960684538376e-15,1.245759243988668e-10,8.071098408170736e-11,4.228391162143892e-12,6.673192588940618e-09,1.5529364337829538e-09,7.569338777050012e-12,3.551378110089185e-10,2.2201243344996495e-11,2.393471925278637e-13,3.295271755841626e-10,5.356596790924957e-14,8.727656270934185e-12,1.2956332567555979e-13,5.301542184812116e-11,4.628167696800317e-14,3.189380494168731e-11,7.821882104733218e-08,2.4551630719824377e-14,6.784433455845971e-11,2.2907720541164757e-09,2.7608003406935844e-09,2.0573986286361353e-09,9.121669898381353e-16,5.467397707459511e-16,1.9155458535565823e-07,1.6464141048868953e-08,8.743354142187781e-10,1.6925123616524935e-11,6.021543413664328e-14,1.4137286076282266e-11,2.2692267115944175e-12,6.943487422102726e-13,9.339475785267685e-09,1.2516871412739657e-11,9.859838115595203e-11,1.1496724435962392e-09,3.0525742939540647e-10,6.841863529533233e-14,4.7568791711206494e-09,4.49316311772081e-10
683,1.4185703093898714e-11,1.5613926846163678e-07,6.549571868668514e-07,8.16570457780732e-07,2.3782602935208346e-09,9.913229936188617e-09,4.571129380436538e-06,1.717961362799042e-10,7.310981346799415e-14,1.2239867164684976e-10,6.680309643280811e-14,2.457916977245368e-08,2.6629251984506055e-11,6.701396899320583e-11,6.958718612820853e-10,1.403761957744659e-06,3.3014101071181808e-15,1.9646333412983152e-08,4.921794877541604e-10,6.016480810620752e-08,2.0173199035898127e-09,5.845529165582503e-09,2.0323164375556396e-07,2.2349033225950219e-07,8.250891812324435e-07,2.7178631257794576e-07,3.246277909876822e-12,3.3893684474137855e-10,3.839156333463151e-05,0.00021155597268599158,0.9994645618196282,2.379018341766886e-11,1.1542161452503543e-07,5.799901404328108e-10,3.0650070676465726e-06,5.53727094184498e-10,4.694415277022645e-08,1.1910194187962512e-06,1.818890425899071e-09,5.813150735803433e-06,3.162627333286618e-11,4.2836770369737094e-15,4.359172089367192e-09,7.773891924146237e-09,3.1147528178286707e-12,1.0534138993487431e-09,3.844594243832958e-13,5.908352655099555e-11,2.686363791574036e-14,1.884402474254196e-10,3.4469189105037073e-09,1.0925916617409274e-11,6.272121998728969e-08,9.792344374191201e-12,1.1917638713208225e-10,1.9768526605763488e-08,1.9274320245681285e-12,3.931063220740805e-07,4.3211593973771636e-11,1.3763995874838136e-10,2.4482073827847446e-08,2.9313357226350875e-08,5.012951857590676e-07,1.0734886794073574e-10,8.075686025133644e-15,4.011329347683117e-10,5.570792043866223e-07,0.00024858300962873913,6.618086623871232e-09,4.7546125656392923e-07,5.514427015914013e-07,1.9553593884530446e-09,1.936311214053643e-08,9.581582039063197e-06,2.7780957522301244e-18,2.2210836307721577e-13,1.138402564304216e-09,9.125732057621865e-10,5.63827973951762e-14,1.873916022315944e-08,6.954810897794094e-12,3.991290277356965e-08,4.740772216199391e-13,2.8397723685863684e-13,3.3875016149609775e-11,5.669726420318921e-11,7.772170233133212e-08,3.2476409795073267e-08,1.3841969824599863e-13,6.753408135248327e-10,1.1614836420488522e-09,4.015053532316146e-11,7.920296010407351e-11,4.8574260309262945e-14,3.5230256823112823e-13,3.089927134711381e-11,6.046605200434045e-08,5.402074932334197e-12,4.945088091049044e-06
686,3.494778622468905e-09,3.2559029422597927e-09,1.3638820458599431e-09,5.419120141751459e-11,1.3488550318852778e-09,4.532014847421901e-06,5.48895250051705e-08,6.268310851804612e-14,1.6075594050509072e-06,6.1245601282310695e-09,6.70332547084201e-14,5.264507399295056e-10,8.217403977184571e-12,2.9251317236175136e-13,8.292129968920583e-06,8.925554763792641e-08,5.212539558993982e-12,3.813386717293845e-10,2.361787129138761e-10,1.2184030401019183e-05,9.621690696500228e-12,4.321251385814088e-13,3.8900955554571137e-13,2.3035470970514774e-17,2.058139365730566e-09,4.3173492118420016e-14,1.9205444051985015e-05,4.052531074032347e-11,1.8619023926777922e-11,4.179081984737551e-12,1.0693461342110704e-13,7.221837268258499e-12,2.7612643372259316e-08,1.3979804890263092e-09,4.293336169644256e-11,7.352696528567663e-10,6.137594382576014e-07,2.0742250108063913e-10,1.029570779432215e-08,2.4624648356630764e-13,1.4225527709749533e-12,1.0834674711226437e-10,1.6765686882374547e-07,1.8504192930721787e-07,3.3642371553936407e-10,2.647615073384031e-09,1.1228216310950076e-13,2.5661430945538935e-09,8.895843329648378e-11,1.2608150052579374e-09,2.383539161092031e-09,6.56066781041361e-10,1.6286018917796021e-13,7.0311418214264365e-12,6.743091798776617e-11,3.5817034694413884e-07,6.357819238849161e-10,1.703984171789201e-11,1.225676985230656e-11,0.0001250525667258764,2.507483579080681e-10,1.1375908797712691e-08,8.401206666197595e-12,0.9997323105335276,6.562799619020005e-16,9.068406902390068e-12,1.96717209489232e-12,4.688119139938186e-08,4.304460973356015e-07,4.055911042554735e-05,2.8149374019198287e-10,3.4155299213398464e-05,3.300942054185919e-07,8.265591278513004e-09,1.0369448103752594e-16,9.514803944287326e-10,1.3252527959477858e-06,8.458469238939467e-08,7.993219449697746e-08,3.848168644783097e-09,1.631311657863563e-05,3.346761993292742e-14,7.170410966765161e-07,1.598030410167188e-08,1.1758969568377397e-06,1.6912108980636386e-11,7.993394630107789e-10,3.845189944511299e-09,5.627574400523374e-15,2.858179099149915e-09,6.301351414163534e-09,1.2789317077009369e-12,9.762871992603778e-13,1.104068756068976e-14,5.4759462385301356e-11,4.294681961288496e-09,1.0934607275342155e-10,1.611906053279837e-11,3.407385616929934e-14
687,2.0244613083006183e-09,1.4696267852197753e-08,4.142471033320753e-09,1.1833028914551749e-07,9.16264640853485e-10,6.646333934674452e-10,7.201401957683418e-07,3.761678254971071e-06,4.108104095796362e-08,2.01273211866003e-09,8.996775489178259e-11,1.081653468737934e-05,0.0004604496528468754,0.00020554687114897782,9.917828164119876e-05,2.141546026689235e-08,9.22071244798358e-15,0.998298582908625,1.3456392796880899e-09,2.4910695300483965e-06,4.210538041676852e-07,3.273291020547912e-13,3.4449315450294423e-10,1.029119189730928e-13,2.1424139000681207e-09,7.385068749939063e-12,1.6145014048990079e-07,2.012567815407619e-11,1.177224282610056e-07,2.3643016625435647e-11,2.2463893935414394e-07,2.0309736291810497e-11,1.9653368824937946e-08,4.6450343737232687e-07,3.426462057037065e-09,1.2757083140315157e-10,1.9430898525089737e-07,1.0327238265893456e-08,2.8332945589011737e-10,3.420259594691429e-11,5.666262108889356e-17,2.040720198472963e-06,7.822969895346668e-10,2.2082210527250544e-10,5.941150398917438e-10,5.099512914795129e-07,3.232288609797411e-10,4.5703683311085875e-05,0.0004550338460071258,2.081496413719363e-06,8.846193183181058e-10,7.343062071297178e-13,0.00024660409595971455,3.46996074872316e-08,5.0957840545148465e-09,2.564664763736476e-08,1.871555186808646e-12,6.348245209392021e-09,9.495865215075012e-09,1.08580425514335e-07,1.0083069635577802e-06,6.931669693947218e-11,2.0277944628544293e-07,1.2168113152152233e-09,4.22013540711553e-14,2.3632311744200626e-10,2.756889902293636e-06,6.48861748693822e-11,4.471058070025927e-09,2.0538421235023829e-07,2.663894233552844e-10,6.347557506646855e-10,4.055159158649679e-15,1.2707969161984838e-08,5.419194382779465e-13,5.845404333615944e-10,2.993884002708745e-13,7.681709825188549e-09,3.055496661395698e-11,5.320376778014149e-05,6.249073308748662e-08,2.66232511550416e-09,2.0325977753029024e-12,3.921691003491342e-07,6.015287598167983e-08,1.5638004538202667e-09,8.101443169306569e-05,1.5623260384756104e-08,2.883473355310161e-14,5.521743627884127e-07,2.1795336264846445e-13,2.430136463887849e-05,1.6118774271566321e-09,1.5485161842613738e-09,8.39576563437383e-08,5.578205307475817e-07,3.7202328948031084e-11,2.300205394357904e-12,6.88102039608302e-09
688,1.1122185330708703e-13,2.2334539885062067e-07,4.0314258510433774e-09,2.5250684295614695e-07,2.7220648034882936e-07,3.0702885566608694e-08,3.6252724639463387e-06,2.243086308215825e-09,1.011049621564979e-12,4.875436540982683e-07,4.5065806434689175e-12,2.8872049653859928e-08,3.355463142417686e-09,1.630402243264853e-11,9.46170314116194e-08,7.242780279147516e-05,1.0150189937932677e-10,2.2844952165573786e-10,4.607673264441637e-09,9.406007426577588e-10,2.19591053464594e-08,2.940211702005917e-07,0.9971163321062416,2.219761292960237e-05,4.5819429058181396e-07,0.0005568562087199678,1.996652412790936e-08,1.5218632655502996e-08,0.000211768605020339,0.0016291057495428228,3.37610369526874e-08,5.121065881490603e-07,5.808617287297996e-07,1.0786939484970415e-05,8.178657136759235e-08,5.750699595481685e-08,1.964946061416614e-05,2.1636419746327969e-07,5.240123652250054e-07,1.669912248538376e-07,4.486448843628974e-12,1.300998880022859e-13,1.9715893970301763e-11,1.9760201822923016e-10,1.3229886686945203e-11,8.382563966730748e-10,7.31369811519026e-08,4.85837536237805e-11,5.1693772585443354e-12,5.656046156303961e-09,8.187777961307129e-10,6.812503530989332e-08,9.27064887717191e-07,4.1048492086578165e-08,3.0813763993206794e-08,2.73409195038979e-07,7.305915910787011e-10,8.150769993624964e-09,3.6211676790411025e-15,2.8305463720569935e-09,2.631192069321566e-07,3.698630652301412e-07,0.0003039335578797354,2.941574176445091e-12,6.30106284120407e-12,8.68171235812323e-09,1.9161173348994975e-06,5.8824384349954595e-06,1.6602282453794911e-09,1.3276845237727897e-10,3.045675338655858e-06,5.249526279451854e-10,3.273820884302978e-05,2.8232134291098706e-10,5.53433351527716e-13,1.724723845228833e-10,1.4389465661839549e-13,2.490563540970742e-06,8.182552911742831e-10,2.9323679543348093e-07,4.5224434407331945e-08,1.3047151044278466e-09,8.026962419823866e-15,2.5926029634841216e-11,6.704319134763424e-10,5.4911299284289446e-12,1.3313913774891646e-11,3.097530562421044e-10,2.3711157596353437e-08,1.6818771778764276e-12,1.4676854193702534e-10,3.0250983702863984e-10,4.847672379738984e-09,1.4809882021524134e-09,6.421520961080831e-14,4.829315008848313e-12,3.613099825943384e-07,3.1270572515105066e-10,4.451949381910914e-08
690,2.4104886082392756e-09,2.261927165892417e-05,2.443279963961574e-05,0.0015618192325592567,3.4984004351313475e-06,3.968238078040141e-08,0.0015091206533471189,2.8032071899577387e-06,6.812534881103917e-11,3.4865391266722923e-07,7.782256185605672e-08,6.825526004939956e-06,4.021194418742399e-05,5.221838436074301e-10,6.6221330155936715e-06,1.9869932905830104e-05,1.3559818389486777e-11,2.714947152094307e-07,2.636816121905035e-07,0.0007655512500672818,1.7340588678920579e-06,5.278954661137719e-07,0.018735063224629662,1.2783881151107558e-06,0.000601792381049671,8.969573634280779e-06,9.202855675594125e-07,4.1924747565892755e-08,0.0015013956507953956,0.00013899420189721873,4.396646317379879e-05,0.0038608254221157694,7.645733379731867e-05,0.0005691374503072788,0.00020994385895361557,3.9715003878799065e-08,0.004320115119781369,5.837732711728881e-06,0.0002402079350309007,2.0816502689112496e-08,1.823258319379843e-09,8.586830684475486e-10,5.292551871168447e-07,8.411340764065843e-06,4.4856114163173914e-08,0.00038616692550202855,1.947129337660985e-06,1.1807536913018307e-06,6.966996834596872e-07,1.782251760898538e-05,2.0017275599301464e-07,3.3991674772342356e-06,0.00045145702135585155,1.6846453286548566e-05,5.49113304075345e-07,8.47946871046048e-05,5.810962159780988e-10,3.093148943674335e-06,1.6427037920328367e-07,1.845238300070575e-08,0.0013364473326782848,7.443184986317214e-06,0.013341464717061737,1.1857903691016732e-07,2.1561154363339645e-10,6.215716649075469e-06,4.342098256291309e-06,0.0003885570094415311,0.008363981174178201,2.609482538555905e-08,9.168371758477323e-07,1.837581226284811e-08,1.390337165582744e-08,0.002212752042826295,6.202046002658588e-14,2.942233002613405e-07,9.324246529771505e-09,4.1558371666068506e-07,2.8404351687926005e-11,0.9383348970668551,1.332543001465181e-07,0.0002816176887128563,1.1255053504175704e-09,2.592386716887624e-08,1.6284701484376165e-07,2.3488073732385484e-06,8.42684652268899e-06,4.641506970049059e-08,2.137453839968367e-10,5.834347931527551e-07,4.293180403987206e-05,3.253508520626356e-07,0.0003759272857152334,1.3009105230317226e-08,9.544828330249442e-08,1.768421348443588e-09,2.9392374520343008e-05,1.0281958530255258e-08,1.0692510862011897e-06
691,8.768147944910588e-11,1.6354204634298927e-09,5.555189715211445e-10,2.6164921059756045e-11,1.2250152565394417e-09,3.390782279031773e-06,9.78158545347435e-09,4.1506510936229467e-17,4.454815438456952e-07,7.121865583545769e-10,5.002232830929246e-16,2.329503741535133e-10,2.6423305178904694e-13,1.152811403142469e-15,5.736811300731261e-07,1.5922791534091297e-08,3.151599702517409e-11,1.2815221360224103e-12,4.9312620944069733e-11,3.224622914593862e-08,8.142239549824385e-12,3.3186880383810324e-13,2.3156079424318794e-14,1.5011456064124963e-16,7.510520900626683e-11,1.8045549674412362e-14,1.1138033752682688e-08,3.1730303801582633e-13,1.7256831650529326e-12,4.480078602381166e-14,4.055245257549119e-15,3.4253904590513717e-13,5.786768924631514e-10,1.054636373170336e-12,3.31837304807009e-13,7.308943808221334e-10,2.320049421897682e-08,7.733867510983658e-12,4.4772074660938844e-10,8.42835830245656e-12,2.1792021507018783e-15,9.94319816431492e-12,1.0027132960279345e-08,1.0264896967762967e-07,1.3255212283098092e-12,3.738990652182644e-11,2.4550374555128404e-14,5.194506500928275e-12,1.6378255367079534e-13,4.4658064984757444e-11,1.8199737310852162e-10,4.2717552575895086e-12,6.4409031622958625e-15,2.6001448234113786e-14,7.359600357706153e-12,3.2998345686133336e-10,1.297886586966699e-10,9.082129351465612e-13,1.1688669509391288e-13,2.0177675362896247e-06,8.502361214160427e-12,4.7869251916387375e-11,4.753372628366622e-13,0.9999585598878096,9.080536098479124e-17,4.921182832419968e-12,9.394790444700157e-13,8.317191459767081e-12,3.3853147663622593e-10,2.4441194014309208e-05,4.876518115990923e-12,6.663073314117491e-06,6.682455410710145e-10,5.038369445947282e-10,2.1326495939204093e-17,1.1559063232423353e-10,1.2598618747859413e-06,3.743441051639584e-09,6.763626077373678e-09,2.8079491666452458e-11,2.3793744665029906e-06,9.935656508842723e-16,5.442780322477237e-09,4.364375927368699e-11,3.756394588184201e-08,2.5673266749923767e-12,7.091667505631863e-12,8.921144622066781e-11,2.0186368754224234e-16,6.07900660086124e-10,5.762602831063096e-12,1.903841381307291e-14,2.7775094226983576e-13,2.5981612068180197e-15,2.4598427956378023e-13,6.78514479060515e-10,7.268750053443116e-11,7.515092864484525e-12,4.803249843140259e-15
